"","run","seed_percent","pollinator_species","pol.bm","pol.soc","pl.no.vis"
"13391",8561789625,0.000773442601640376,2,5.633,0,2
"13392",8561789625,0.000773442601640376,3,4.351,1,1
"13393",8561789625,0.000773442601640376,4,7.451,1,2
"13394",8561789625,0.000773442601640376,5,3.656,2,2
"13395",8561789625,0.000773442601640376,6,6.972,2,4
"13396",8561789625,0.000773442601640376,7,4.492,3,2
"13397",8561789625,0.000773442601640376,8,4.49,3,5
"13398",8562859872,0.00716348289981838,1,2.891,0,6
"13399",8562859872,0.00716348289981838,2,4.365,0,4
"13400",8562859872,0.00716348289981838,3,1.126,1,3
"13401",8562859872,0.00716348289981838,4,5.561,1,5
"13402",8562859872,0.00716348289981838,5,7.32,2,6
"13403",8562859872,0.00716348289981838,6,7.544,2,3
"13404",8562859872,0.00716348289981838,7,5.473,3,6
"13405",8562859872,0.00716348289981838,8,1.118,3,3
"13406",8573249481,0.000827263047827433,1,7.178,0,3
"13407",8573249481,0.000827263047827433,2,6.488,0,3
"13408",8573249481,0.000827263047827433,3,3.463,1,3
"13409",8573249481,0.000827263047827433,4,7.493,1,1
"13410",8573249481,0.000827263047827433,5,6.563,2,6
"13411",8573249481,0.000827263047827433,6,4.352,2,2
"13412",8573249481,0.000827263047827433,7,4.455,3,3
"13413",8573249481,0.000827263047827433,8,2.66,3,4
"13414",8576544389,2.91860965457293e-05,1,5.477,0,3
"13415",8576544389,2.91860965457293e-05,2,8,0,2
"13416",8576544389,2.91860965457293e-05,3,7.249,1,5
"13417",8576544389,2.91860965457293e-05,4,4.702,1,3
"13418",8576544389,2.91860965457293e-05,5,6.365,2,3
"13419",8576544389,2.91860965457293e-05,6,6.748,2,3
"13420",8576544389,2.91860965457293e-05,7,6.816,3,2
"13421",8576544389,2.91860965457293e-05,8,7.888,3,1
"13422",8582418000,0.0944946936538755,1,5.731,0,4
"13423",8582418000,0.0944946936538755,2,5.769,0,5
"13424",8582418000,0.0944946936538755,3,2.758,1,3
"13425",8582418000,0.0944946936538755,4,5.458,1,5
"13426",8582418000,0.0944946936538755,5,7.25,2,6
"13427",8582418000,0.0944946936538755,6,4.866,2,3
"13428",8582418000,0.0944946936538755,7,5.516,3,5
"13429",8582418000,0.0944946936538755,8,3.406,3,4
"13430",8584023931,0.00677042873854136,1,3.545,0,5
"13431",8584023931,0.00677042873854136,2,3.483,0,5
"13432",8584023931,0.00677042873854136,3,1.076,1,4
"13433",8584023931,0.00677042873854136,4,3.965,1,5
"13434",8584023931,0.00677042873854136,5,1.621,2,5
"13435",8584023931,0.00677042873854136,6,3.414,2,5
"13436",8584023931,0.00677042873854136,7,1.139,3,6
"13437",8584023931,0.00677042873854136,8,4.695,3,6
"13438",8592571770,0.0953761965921214,1,4.315,0,6
"13439",8592571770,0.0953761965921214,2,4.508,0,6
"13440",8592571770,0.0953761965921214,3,4.78,1,6
"13441",8592571770,0.0953761965921214,4,4.652,1,6
"13442",8592571770,0.0953761965921214,5,2.114,2,6
"13443",8592571770,0.0953761965921214,6,4.571,2,6
"13444",8592571770,0.0953761965921214,7,7.549,3,6
"13445",8592571770,0.0953761965921214,8,6.265,3,6
"13446",8599885363,0.000520157841216333,1,4.056,0,6
"13447",8599885363,0.000520157841216333,2,5.166,0,6
"13448",8599885363,0.000520157841216333,3,3.325,1,5
"13449",8599885363,0.000520157841216333,4,3.143,1,6
"13450",8599885363,0.000520157841216333,5,4.729,2,6
"13451",8599885363,0.000520157841216333,6,6.268,2,6
"13452",8599885363,0.000520157841216333,7,6.69,3,6
"13453",8599885363,0.000520157841216333,8,7.229,3,6
"13454",8603130431,0.00776109417641606,2,7.155,0,3
"13455",8603130431,0.00776109417641606,3,4.441,1,1
"13456",8603130431,0.00776109417641606,4,7.677,1,1
"13457",8603130431,0.00776109417641606,5,6.873,2,2
"13458",8603130431,0.00776109417641606,6,7.285,2,1
"13459",8603130431,0.00776109417641606,7,7.113,3,3
"13460",8603130431,0.00776109417641606,8,4.007,3,1
"13461",8617425515,4.61614611416674e-05,1,7.123,0,1
"13462",8617425515,4.61614611416674e-05,2,5.101,0,1
"13463",8617425515,4.61614611416674e-05,3,7.541,1,1
"13464",8617425515,4.61614611416674e-05,4,5.054,1,2
"13465",8617425515,4.61614611416674e-05,5,4.623,2,1
"13466",8617425515,4.61614611416674e-05,6,2.003,2,1
"13467",8617425515,4.61614611416674e-05,7,5.593,3,1
"13468",8617425515,4.61614611416674e-05,8,6.943,3,1
"13469",8623601094,4.9047402580671e-05,1,2.19,0,1
"13470",8623601094,4.9047402580671e-05,2,1.987,0,1
"13471",8623601094,4.9047402580671e-05,3,3.685,1,1
"13472",8623601094,4.9047402580671e-05,4,7.602,1,2
"13473",8623601094,4.9047402580671e-05,5,2.044,2,2
"13474",8623601094,4.9047402580671e-05,6,7.128,2,2
"13475",8623601094,4.9047402580671e-05,7,2.401,3,1
"13476",8625679939,0.00228252372563005,1,4.232,0,4
"13477",8625679939,0.00228252372563005,2,2.363,0,6
"13478",8625679939,0.00228252372563005,3,1.778,1,4
"13479",8625679939,0.00228252372563005,4,2.457,1,5
"13480",8625679939,0.00228252372563005,5,5.892,2,4
"13481",8625679939,0.00228252372563005,6,2.088,2,4
"13482",8625679939,0.00228252372563005,7,3.051,3,4
"13483",8625679939,0.00228252372563005,8,1.425,3,5
"13484",8626103319,0.000129392331695955,1,1.446,0,4
"13485",8626103319,0.000129392331695955,2,6.508,0,4
"13486",8626103319,0.000129392331695955,3,5.36,1,4
"13487",8626103319,0.000129392331695955,4,2.574,1,4
"13488",8626103319,0.000129392331695955,5,1.075,2,3
"13489",8626103319,0.000129392331695955,6,2.375,2,2
"13490",8626103319,0.000129392331695955,7,3.775,3,4
"13491",8626103319,0.000129392331695955,8,4.947,3,6
"13492",8635389141,0.972160700209102,1,3.118,0,1
"13493",8635389141,0.972160700209102,2,5.464,0,2
"13494",8635389141,0.972160700209102,3,4.64,1,5
"13495",8635389141,0.972160700209102,4,4.951,1,2
"13496",8635389141,0.972160700209102,5,3.669,2,3
"13497",8635389141,0.972160700209102,6,1.013,2,1
"13498",8635389141,0.972160700209102,7,4.541,3,5
"13499",8635389141,0.972160700209102,8,1.119,3,3
"13500",8641410483,0.910387716639802,1,6.048,0,2
"13501",8641410483,0.910387716639802,2,5.749,0,3
"13502",8641410483,0.910387716639802,3,4.358,1,5
"13503",8641410483,0.910387716639802,4,2.765,1,4
"13504",8641410483,0.910387716639802,5,6.285,2,4
"13505",8641410483,0.910387716639802,6,7.59,2,4
"13506",8641410483,0.910387716639802,7,2.87,3,5
"13507",8641410483,0.910387716639802,8,4.653,3,3
"13508",8642404460,0.616667101271952,1,6.595,0,6
"13509",8642404460,0.616667101271952,2,5.487,0,5
"13510",8642404460,0.616667101271952,3,2.87,1,5
"13511",8642404460,0.616667101271952,4,2.045,1,5
"13512",8642404460,0.616667101271952,5,1.692,2,4
"13513",8642404460,0.616667101271952,6,2.378,2,3
"13514",8642404460,0.616667101271952,7,7.596,3,3
"13515",8642404460,0.616667101271952,8,7.033,3,5
"13516",8650887150,0.245162294965003,1,7.292,0,4
"13517",8650887150,0.245162294965003,2,3.885,0,4
"13518",8650887150,0.245162294965003,3,7.316,1,6
"13519",8650887150,0.245162294965003,4,3.367,1,2
"13520",8650887150,0.245162294965003,5,5.294,2,3
"13521",8650887150,0.245162294965003,6,3.322,2,4
"13522",8650887150,0.245162294965003,7,6.319,3,4
"13523",8650887150,0.245162294965003,8,2.356,3,5
"13524",8654696716,2.54192438547321e-05,1,2.8,0,3
"13525",8654696716,2.54192438547321e-05,2,5.396,0,6
"13526",8654696716,2.54192438547321e-05,3,3.305,1,4
"13527",8654696716,2.54192438547321e-05,4,6.392,1,6
"13528",8654696716,2.54192438547321e-05,5,5.648,2,3
"13529",8654696716,2.54192438547321e-05,6,1.014,2,1
"13530",8654696716,2.54192438547321e-05,7,7.491,3,5
"13531",8654696716,2.54192438547321e-05,8,2.797,3,4
"13532",8659877191,0.745616972596323,1,6.054,0,2
"13533",8659877191,0.745616972596323,2,5.776,0,1
"13534",8659877191,0.745616972596323,3,2.55,1,2
"13535",8659877191,0.745616972596323,4,5.375,1,1
"13536",8659877191,0.745616972596323,5,7.879,2,2
"13537",8659877191,0.745616972596323,6,4.093,2,1
"13538",8659877191,0.745616972596323,7,3.426,3,2
"13539",8659877191,0.745616972596323,8,7.355,3,1
"13540",8663489199,0.0875543400315058,1,1.356,0,2
"13541",8663489199,0.0875543400315058,2,2.678,0,3
"13542",8663489199,0.0875543400315058,3,7.007,1,3
"13543",8663489199,0.0875543400315058,4,6.836,1,3
"13544",8663489199,0.0875543400315058,5,3.598,2,2
"13545",8663489199,0.0875543400315058,6,1.679,2,3
"13546",8663489199,0.0875543400315058,7,3.143,3,1
"13547",8663489199,0.0875543400315058,8,1.692,3,3
"13548",8666198103,5.93824117954413e-05,1,7.197,0,5
"13549",8666198103,5.93824117954413e-05,2,5.84,0,6
"13550",8666198103,5.93824117954413e-05,3,6.297,1,5
"13551",8666198103,5.93824117954413e-05,4,4.354,1,6
"13552",8666198103,5.93824117954413e-05,5,5.452,2,5
"13553",8666198103,5.93824117954413e-05,6,3.818,2,4
"13554",8666198103,5.93824117954413e-05,7,6.892,3,6
"13555",8666198103,5.93824117954413e-05,8,2.016,3,4
"13556",8669999142,0.000177438890063589,1,6.071,0,1
"13557",8669999142,0.000177438890063589,2,7.297,0,3
"13558",8669999142,0.000177438890063589,3,6.716,1,2
"13559",8669999142,0.000177438890063589,4,6.955,1,1
"13560",8669999142,0.000177438890063589,5,5.224,2,1
"13561",8669999142,0.000177438890063589,6,2.785,2,1
"13562",8669999142,0.000177438890063589,7,1.795,3,1
"13563",8669999142,0.000177438890063589,8,1.535,3,3
"13564",8671534056,0.00052711066617801,1,5.671,0,3
"13565",8671534056,0.00052711066617801,2,1.788,0,3
"13566",8671534056,0.00052711066617801,3,1.875,1,3
"13567",8671534056,0.00052711066617801,4,1.273,1,5
"13568",8671534056,0.00052711066617801,5,4.951,2,5
"13569",8671534056,0.00052711066617801,6,6.47,2,3
"13570",8671534056,0.00052711066617801,7,3.229,3,2
"13571",8671534056,0.00052711066617801,8,2.864,3,5
"13572",8684294138,0.209034206538633,1,7.426,0,5
"13573",8684294138,0.209034206538633,2,3.748,0,6
"13574",8684294138,0.209034206538633,3,3.761,1,6
"13575",8684294138,0.209034206538633,4,3.27,1,6
"13576",8684294138,0.209034206538633,5,2.666,2,5
"13577",8684294138,0.209034206538633,6,6.298,2,6
"13578",8684294138,0.209034206538633,7,4.533,3,5
"13579",8684294138,0.209034206538633,8,1.487,3,5
"13580",8689055292,6.47164847708722e-05,1,5.674,0,3
"13581",8689055292,6.47164847708722e-05,2,5.985,0,5
"13582",8689055292,6.47164847708722e-05,3,7.375,1,6
"13583",8689055292,6.47164847708722e-05,4,4.079,1,6
"13584",8689055292,6.47164847708722e-05,5,5.053,2,4
"13585",8689055292,6.47164847708722e-05,6,6.526,2,5
"13586",8689055292,6.47164847708722e-05,7,2.247,3,4
"13587",8689055292,6.47164847708722e-05,8,5.329,3,6
"13588",8705154737,5.44300111492002e-05,1,2.666,0,2
"13589",8705154737,5.44300111492002e-05,2,7.121,0,2
"13590",8705154737,5.44300111492002e-05,3,5.19,1,3
"13591",8705154737,5.44300111492002e-05,4,2.266,1,2
"13592",8705154737,5.44300111492002e-05,5,3.674,2,2
"13593",8705154737,5.44300111492002e-05,6,5.145,2,2
"13594",8705154737,5.44300111492002e-05,7,2.96,3,1
"13595",8705154737,5.44300111492002e-05,8,1.741,3,2
"13596",8705190794,0.415078564353734,1,7.56,0,6
"13597",8705190794,0.415078564353734,2,7.446,0,6
"13598",8705190794,0.415078564353734,3,4.879,1,4
"13599",8705190794,0.415078564353734,4,3.628,1,5
"13600",8705190794,0.415078564353734,5,1.418,2,4
"13601",8705190794,0.415078564353734,6,3.334,2,5
"13602",8705190794,0.415078564353734,7,7.22,3,5
"13603",8705190794,0.415078564353734,8,2.862,3,6
"13604",8708442900,2.2361948457764e-05,1,4.637,0,2
"13605",8708442900,2.2361948457764e-05,2,6.113,0,1
"13606",8708442900,2.2361948457764e-05,4,3.821,1,1
"13607",8708442900,2.2361948457764e-05,5,5.291,2,1
"13608",8708442900,2.2361948457764e-05,6,5.837,2,1
"13609",8708442900,2.2361948457764e-05,7,2.481,3,1
"13610",8708442900,2.2361948457764e-05,8,5.319,3,1
"13611",8709942147,0.175510741588498,1,6.861,0,5
"13612",8709942147,0.175510741588498,2,4.204,0,5
"13613",8709942147,0.175510741588498,3,5.344,1,6
"13614",8709942147,0.175510741588498,4,1.868,1,4
"13615",8709942147,0.175510741588498,5,4.957,2,4
"13616",8709942147,0.175510741588498,6,4.193,2,5
"13617",8709942147,0.175510741588498,7,2.712,3,5
"13618",8709942147,0.175510741588498,8,1.604,3,5
"13619",8711261878,9.69947032352577e-05,1,6.709,0,3
"13620",8711261878,9.69947032352577e-05,2,2.661,0,4
"13621",8711261878,9.69947032352577e-05,3,4.061,1,2
"13622",8711261878,9.69947032352577e-05,4,5.331,1,4
"13623",8711261878,9.69947032352577e-05,5,6.549,2,3
"13624",8711261878,9.69947032352577e-05,6,6.388,2,5
"13625",8711261878,9.69947032352577e-05,7,3.185,3,3
"13626",8711261878,9.69947032352577e-05,8,1.613,3,4
"13627",8715531543,0.477445682154912,1,2.788,0,1
"13628",8715531543,0.477445682154912,2,6.715,0,2
"13629",8715531543,0.477445682154912,3,7.872,1,2
"13630",8715531543,0.477445682154912,4,7.473,1,1
"13631",8715531543,0.477445682154912,5,7.196,2,1
"13632",8715531543,0.477445682154912,6,7.889,2,1
"13633",8715531543,0.477445682154912,7,7.108,3,1
"13634",8715531543,0.477445682154912,8,1.622,3,2
"13635",8715850795,0.000309806881608817,1,6.197,0,3
"13636",8715850795,0.000309806881608817,2,2.286,0,1
"13637",8715850795,0.000309806881608817,3,1.647,1,2
"13638",8715850795,0.000309806881608817,4,2.511,1,2
"13639",8715850795,0.000309806881608817,5,5.549,2,1
"13640",8715850795,0.000309806881608817,6,5.485,2,1
"13641",8715850795,0.000309806881608817,7,6.224,3,1
"13642",8715850795,0.000309806881608817,8,1.716,3,1
"13643",8723355278,0.00423715494528481,1,6.742,0,2
"13644",8723355278,0.00423715494528481,2,4.236,0,2
"13645",8723355278,0.00423715494528481,3,6.716,1,1
"13646",8723355278,0.00423715494528481,4,2.336,1,1
"13647",8723355278,0.00423715494528481,5,1.022,2,1
"13648",8723355278,0.00423715494528481,6,3.797,2,2
"13649",8723355278,0.00423715494528481,7,4.781,3,3
"13650",8723355278,0.00423715494528481,8,5.935,3,1
"13651",8724241279,0.000433307057643872,1,6.37,0,3
"13652",8724241279,0.000433307057643872,2,4.683,0,1
"13653",8724241279,0.000433307057643872,3,4.597,1,4
"13654",8724241279,0.000433307057643872,4,2.145,1,5
"13655",8724241279,0.000433307057643872,5,4.57,2,2
"13656",8724241279,0.000433307057643872,6,5.257,2,3
"13657",8724241279,0.000433307057643872,7,3.17,3,3
"13658",8724241279,0.000433307057643872,8,2.115,3,5
"13659",8727258267,0.0280268723216869,1,4.897,0,1
"13660",8727258267,0.0280268723216869,2,7.658,0,1
"13661",8727258267,0.0280268723216869,3,5.54,1,1
"13662",8727258267,0.0280268723216869,4,4.459,1,3
"13663",8727258267,0.0280268723216869,5,7.738,2,1
"13664",8727258267,0.0280268723216869,6,2.205,2,1
"13665",8727258267,0.0280268723216869,7,4.943,3,1
"13666",8727258267,0.0280268723216869,8,1.586,3,1
"13667",8732112556,0.0819624962215144,1,4.79,0,6
"13668",8732112556,0.0819624962215144,2,1.028,0,5
"13669",8732112556,0.0819624962215144,3,3.04,1,6
"13670",8732112556,0.0819624962215144,4,4.403,1,4
"13671",8732112556,0.0819624962215144,5,4.501,2,5
"13672",8732112556,0.0819624962215144,6,2.724,2,4
"13673",8732112556,0.0819624962215144,7,4.888,3,5
"13674",8732112556,0.0819624962215144,8,2.111,3,5
"13675",8732517350,0.0532007355112104,1,7.366,0,4
"13676",8732517350,0.0532007355112104,2,5.151,0,5
"13677",8732517350,0.0532007355112104,3,1.517,1,6
"13678",8732517350,0.0532007355112104,4,4.135,1,5
"13679",8732517350,0.0532007355112104,5,2.314,2,3
"13680",8732517350,0.0532007355112104,6,5.15,2,3
"13681",8732517350,0.0532007355112104,7,1.538,3,6
"13682",8732517350,0.0532007355112104,8,3.003,3,4
"13683",8734944975,2.46515492544033e-05,1,5.98,0,5
"13684",8734944975,2.46515492544033e-05,2,4.395,0,5
"13685",8734944975,2.46515492544033e-05,3,6.585,1,3
"13686",8734944975,2.46515492544033e-05,4,7.766,1,5
"13687",8734944975,2.46515492544033e-05,5,2.308,2,2
"13688",8734944975,2.46515492544033e-05,6,1.118,2,2
"13689",8734944975,2.46515492544033e-05,7,3.435,3,3
"13690",8734944975,2.46515492544033e-05,8,5.464,3,4
"13691",8737667234,2.18036255664394e-05,1,2.214,0,3
"13692",8737667234,2.18036255664394e-05,2,2.517,0,2
"13693",8737667234,2.18036255664394e-05,3,6.373,1,4
"13694",8737667234,2.18036255664394e-05,4,4.498,1,4
"13695",8737667234,2.18036255664394e-05,5,2.106,2,1
"13696",8737667234,2.18036255664394e-05,6,2.231,2,3
"13697",8737667234,2.18036255664394e-05,7,1.16,3,2
"13698",8737667234,2.18036255664394e-05,8,7.276,3,3
"13699",8737826581,0.00786777925450601,1,1.247,0,6
"13700",8737826581,0.00786777925450601,2,4.968,0,6
"13701",8737826581,0.00786777925450601,3,3.241,1,6
"13702",8737826581,0.00786777925450601,4,7.76,1,5
"13703",8737826581,0.00786777925450601,5,3.772,2,4
"13704",8737826581,0.00786777925450601,6,7.932,2,6
"13705",8737826581,0.00786777925450601,7,4.819,3,5
"13706",8737826581,0.00786777925450601,8,1.291,3,6
"13707",8739873738,0.0051412674888762,1,7.228,0,3
"13708",8739873738,0.0051412674888762,2,1.961,0,4
"13709",8739873738,0.0051412674888762,3,7.888,1,2
"13710",8739873738,0.0051412674888762,4,4.751,1,1
"13711",8739873738,0.0051412674888762,5,1.919,2,1
"13712",8739873738,0.0051412674888762,6,4.682,2,3
"13713",8739873738,0.0051412674888762,7,6.363,3,2
"13714",8739873738,0.0051412674888762,8,5.045,3,4
"13715",8741735394,0.0636112058613496,1,4.141,0,4
"13716",8741735394,0.0636112058613496,2,2.292,0,2
"13717",8741735394,0.0636112058613496,3,6.754,1,3
"13718",8741735394,0.0636112058613496,4,1.809,1,3
"13719",8741735394,0.0636112058613496,5,2.417,2,4
"13720",8741735394,0.0636112058613496,6,5.466,2,1
"13721",8741735394,0.0636112058613496,7,3.157,3,1
"13722",8741735394,0.0636112058613496,8,3.594,3,1
"13723",8743271236,0.958305023259523,1,6.013,0,3
"13724",8743271236,0.958305023259523,2,6.792,0,2
"13725",8743271236,0.958305023259523,3,1.111,1,5
"13726",8743271236,0.958305023259523,4,2.915,1,4
"13727",8743271236,0.958305023259523,5,3.599,2,3
"13728",8743271236,0.958305023259523,6,3.343,2,5
"13729",8743271236,0.958305023259523,7,1.955,3,5
"13730",8743271236,0.958305023259523,8,3.556,3,3
"13731",8748997085,0.816131975104104,1,5.158,0,5
"13732",8748997085,0.816131975104104,2,1.546,0,4
"13733",8748997085,0.816131975104104,3,4.87,1,5
"13734",8748997085,0.816131975104104,4,6.367,1,3
"13735",8748997085,0.816131975104104,5,5.964,2,3
"13736",8748997085,0.816131975104104,6,2.611,2,1
"13737",8748997085,0.816131975104104,7,7.326,3,5
"13738",8748997085,0.816131975104104,8,5.842,3,5
"13739",8757609527,1.81329063524895e-05,1,4.606,0,2
"13740",8757609527,1.81329063524895e-05,2,4.608,0,4
"13741",8757609527,1.81329063524895e-05,3,1.98,1,3
"13742",8757609527,1.81329063524895e-05,4,5.654,1,1
"13743",8757609527,1.81329063524895e-05,5,5.118,2,2
"13744",8757609527,1.81329063524895e-05,6,3.67,2,1
"13745",8757609527,1.81329063524895e-05,7,3.33,3,4
"13746",8757609527,1.81329063524895e-05,8,4.776,3,3
"13747",8762916397,0.00478602346755115,1,6.924,0,6
"13748",8762916397,0.00478602346755115,2,7.631,0,6
"13749",8762916397,0.00478602346755115,3,3.654,1,6
"13750",8762916397,0.00478602346755115,4,5.677,1,6
"13751",8762916397,0.00478602346755115,5,5.752,2,3
"13752",8762916397,0.00478602346755115,6,3.505,2,6
"13753",8762916397,0.00478602346755115,7,7.329,3,6
"13754",8762916397,0.00478602346755115,8,7.881,3,6
"13755",8770330959,0.169938877990336,1,6.629,0,4
"13756",8770330959,0.169938877990336,2,2.588,0,6
"13757",8770330959,0.169938877990336,3,4.375,1,6
"13758",8770330959,0.169938877990336,4,7.292,1,5
"13759",8770330959,0.169938877990336,5,1.099,2,5
"13760",8770330959,0.169938877990336,6,4.85,2,5
"13761",8770330959,0.169938877990336,7,1.333,3,4
"13762",8770330959,0.169938877990336,8,4.945,3,6
"13763",8775387171,0.000143124513218006,1,4.901,0,1
"13764",8775387171,0.000143124513218006,2,2.066,0,1
"13765",8775387171,0.000143124513218006,3,7.73,1,1
"13766",8775387171,0.000143124513218006,4,6.285,1,1
"13767",8775387171,0.000143124513218006,5,7.846,2,1
"13768",8775387171,0.000143124513218006,6,2.425,2,1
"13769",8775387171,0.000143124513218006,7,6.839,3,1
"13770",8775387171,0.000143124513218006,8,6.248,3,1
"13771",8779390608,5.41812406005919e-05,1,5.956,0,5
"13772",8779390608,5.41812406005919e-05,2,1.022,0,2
"13773",8779390608,5.41812406005919e-05,3,2.206,1,3
"13774",8779390608,5.41812406005919e-05,4,7.046,1,6
"13775",8779390608,5.41812406005919e-05,5,2.168,2,3
"13776",8779390608,5.41812406005919e-05,6,2.835,2,1
"13777",8779390608,5.41812406005919e-05,7,6.115,3,5
"13778",8779390608,5.41812406005919e-05,8,6.157,3,6
"13779",8791890204,0.301203072307474,1,2.765,0,6
"13780",8791890204,0.301203072307474,2,3.736,0,3
"13781",8791890204,0.301203072307474,3,2.67,1,3
"13782",8791890204,0.301203072307474,4,2.975,1,3
"13783",8791890204,0.301203072307474,5,5.045,2,4
"13784",8791890204,0.301203072307474,6,5.301,2,5
"13785",8791890204,0.301203072307474,7,6.414,3,3
"13786",8791890204,0.301203072307474,8,2.029,3,3
